
2285239,120,Bulls_Cavaliers,437,467.63,89,2938,2015-02-16 13:01:13.289000

2285621,120,Celtics_Cavaliers,415,373.72,62,2300,2015-02-16 13:01:13.289000

2285279,120,Pistons_Cavaliers,483,265.42,36,1150,2015-02-16 13:01:13.289000

2285334,120,Wizards_Cavaliers,473,344.19,41,2593,2015-02-16 13:01:13.289000

2285301,137,Bulls_Pistons,729,68.0,19.0,407.0,2015-02-16 13:01:13.401000

2285378,137,Wizards_Pistons,608,43.0,9.0,276.0,2015-02-16 13:01:13.402000

2285300,137,Cavaliers_Pistons,1332,76.0,21.0,5214.0,2015-02-16 13:01:13.402000

2285699,137,Knicks_Pistons,865,59.0,7.0,5214.0,2015-02-16 13:01:13.402000

2285776,137,Hornets_Pistons,858,40.0,6.0,5214.0,2015-02-16 13:01:13.402000

2285298,137,Grizzlies_Pistons,1281,30.0,5.0,5214.0,2015-02-16 13:01:13.403000

2285297,137,Bulls_Pistons,1414,38.0,16.0,6299.0,2015-02-16 13:01:13.403000

2285296,137,Raptors_Pistons,853,32.0,5.0,5194.0,2015-02-16 13:01:13.403000

2285295,137,Hawks_Pistons,1152,33.0,5.0,5214.0,2015-02-16 13:01:13.403000

2285559,137,Heat_Pistons,1312,47.0,9.0,5214.0,2015-02-16 13:01:13.403000

2285628,137,Celtics_Pistons,1336,39.0,4.0,5214.0,2015-02-16 13:01:13.403000

2285294,137,Pacers_Pistons,1321,47.0,8.0,5214.0,2015-02-16 13:01:13.404000

2285765,137,Hornets_Pistons,1331,43.0,8.0,5214.0,2015-02-16 13:01:13.404000

2285974,121,Warriors_Pacers,555,59.0,20.0,615.0,2015-02-16 13:01:13.522000

2285089,121,Cavaliers_Pacers,1024,134.0,31.0,809.0,2015-02-16 13:01:13.523000

2285451,121,76ers_Pacers,1278,49.0,2.0,5192.0,2015-02-16 13:01:13.523000

2285644,121,Knicks_Pacers,1663,49.0,2.0,5192.0,2015-02-16 13:01:13.523000

2285241,121,Bulls_Pacers,993,103.0,27.0,5454.0,2015-02-16 13:01:13.523000

2285079,121,Magic_Pacers,1501,40.0,2.0,5192.0,2015-02-16 13:01:13.523000

2285067,121,Bucks_Pacers,1708,40.0,2.0,5192.0,2015-02-16 13:01:13.524000

2285599,121,Celtics_Pacers,802,102.0,18.0,5192.0,2015-02-16 13:01:13.524000

2285053,121,Raptors_Pacers,1582,66.0,4.0,5192.0,2015-02-16 13:01:13.524000

2285058,121,Nets_Pacers,1397,94.0,10.0,5192.0,2015-02-16 13:01:13.524000

2285056,121,Rockets_Pacers,1707,70.0,5.0,5192.0,2015-02-16 13:01:13.524000

2285418,121,Mavericks_Pacers,1321,72.0,8.0,5192.0,2015-02-16 13:01:13.524000

2285718,121,Hornets_Pacers,1474,86.0,6.0,5192.0,2015-02-16 13:01:13.525000

2285527,121,Heat_Pacers,1701,69.0,9.0,5192.0,2015-02-16 13:01:13.525000

2285078,121,Thunder_Pacers,1570,89.0,19.0,5192.0,2015-02-16 13:01:13.525000

2285372,121,Wizards_Pacers,1574,64.0,4.0,5192.0,2015-02-16 13:01:13.525000

2285200,207,Nuggets_Bucks,469,69.5,19.0,313.0,2015-02-16 13:01:13.639000

2284855,207,Hawks_Bucks,505,86.0,30.0,313.0,2015-02-16 13:01:13.640000

2285456,207,76ers_Bucks,709,40.0,6.0,645.0,2015-02-16 13:01:13.640000

2285348,207,Wizards_Bucks,584,93.0,33.0,865.0,2015-02-16 13:01:13.640000

2284919,207,Pelicans_Bucks,516,51.0,7.0,275.0,2015-02-16 13:01:13.640000

2284849,207,Magic_Bucks,762,44.0,10.0,645.0,2015-02-16 13:01:13.640000

2285003,207,Spurs_Bucks,579,75.0,17.0,793.0,2015-02-16 13:01:13.640000

2285090,207,Cavaliers_Bucks,587,186.0,51.0,1461.0,2015-02-16 13:01:13.641000

2285542,207,Heat_Bucks,559,75.0,21.0,865.0,2015-02-16 13:01:13.641000

2285077,207,Pacers_Bucks,515,67.0,16.0,645.0,2015-02-16 13:01:13.641000

2285977,207,Warriors_Bucks,732,93.5,27.0,719.0,2015-02-16 13:01:13.641000

2285238,207,Bulls_Bucks,787,143.0,41.0,1461.0,2015-02-16 13:01:13.641000

2284863,207,Magic_Bucks,665,72.0,21.0,645.0,2015-02-16 13:01:13.642000

2285095,207,Cavaliers_Bucks,1020,165.0,42.0,1461.0,2015-02-16 13:01:13.642000

2284866,207,Nets_Bucks,720,69.0,22.0,645.0,2015-02-16 13:01:13.642000

2285616,207,Celtics_Bucks,710,67.0,11.0,645.0,2015-02-16 13:01:13.642000

2285192,187,Nets_Nuggets,1171,48.0,8.0,697.0,2015-02-16 13:01:13.801000

2285193,187,Suns_Nuggets,801,43.0,7.0,2330.0,2015-02-16 13:01:13.801000

2285201,187,Jazz_Nuggets,1146,56.0,13.0,1000.0,2015-02-16 13:01:13.801000

2285173,187,Pelicans_Nuggets,1329,51.0,10.0,390.0,2015-02-16 13:01:13.801000

2285199,187,Bucks_Nuggets,1320,38.0,6.0,603.0,2015-02-16 13:01:13.802000

2285182,187,Rockets_Nuggets,1293,79.5,20.0,1060.0,2015-02-16 13:01:13.802000

2285696,187,Knicks_Nuggets,1191,69.0,15.0,1149.0,2015-02-16 13:01:13.802000

2285217,187,Hawks_Nuggets,993,48.0,10.0,720.0,2015-02-16 13:01:13.802000

2285981,187,Warriors_Nuggets,915,128.0,25.0,1030.0,2015-02-16 13:01:13.802000

2285446,187,76ers_Nuggets,1264,40.0,6.0,720.0,2015-02-16 13:01:13.803000

2285180,187,Jazz_Nuggets,1488,55.0,11.0,720.0,2015-02-16 13:01:13.803000

2285178,187,Clippers_Nuggets,1401,88.0,25.0,1198.0,2015-02-16 13:01:13.803000

2285209,187,Lakers_Nuggets,1358,82.0,18.0,1198.0,2015-02-16 13:01:13.803000

2285407,187,Mavericks_Nuggets,1353,64.0,13.0,1325.0,2015-02-16 13:01:13.804000

2285910,187,Kings_Nuggets,1417,59.0,13.0,1331.0,2015-02-16 13:01:13.804000

2285154,135,Suns_Timberwolves,301,55.0,10.0,287.0,2015-02-16 13:01:13.921000

2285377,135,Wizards_Timberwolves,800,42.0,7.0,355.0,2015-02-16 13:01:13.922000

